zi,longitudine,latitudine,adancime epicentru,tip placa,replici,magnitudine ultimul,magnitudine
26.0,96.99786077779976,63.61846284781099,54.56668990843876,divergenta,2.0,6.4,4.0
19.0,20.625870541609025,58.458080175776715,78.31309271400164,convergenta,7.0,4.9,4.7
14.0,97.24010486151434,83.51785499385221,,transformare,1.0,2.4,5.8
10.0,113.7427463441568,78.01748222934374,50.908650963811894,convergenta,4.0,4.3,3.3
5.0,172.0642156758368,73.45356770397315,67.62980575688279,transformare,5.0,6.1,6.0
26.0,105.30918187629652,82.03057878156861,62.02724595319497,transformare,6.0,5.4,5.6
28.0,174.1321083142178,24.870343746334445,79.73238407165212,convergenta,,3.7,4.5
18.0,173.08910080919918,33.257118612568455,96.43212440348069,divergenta,,3.3,6.8
4.0,117.03606045004754,34.19045134074157,85.9926013885596,transformare,7.0,3.8,6.9
3.0,91.06343714125596,50.440552983880224,88.36804309854935,divergenta,4.0,2.0,6.2
21.0,83.88391388868888,60.13964065884939,97.54465551853113,convergenta,4.0,6.6,4.0
14.0,160.26814100084087,25.80450147363549,81.70455404482838,divergenta,6.0,4.1,5.5
26.0,,1.7516220578370312,78.88654707049128,divergenta,2.0,3.8,5.5
16.0,20.485475644242882,35.93001452921184,,convergenta,6.0,5.5,4.3
24.0,18.372911241447333,27.767516359896042,93.2902628283733,divergenta,8.0,6.1,6.1
5.0,136.24835852178987,84.7966247116243,69.40495176034925,convergenta,4.0,1.6,4.8
10.0,61.13718429345626,79.94385364896392,89.7668112694002,convergenta,1.0,6.7,3.6
5.0,114.83433805332618,77.42796105090775,82.61284674885806,transformare,3.0,6.7,6.4
18.0,108.6809226916618,58.769978485071874,65.22857753909817,convergenta,6.0,4.8,4.0
19.0,69.4490345536557,30.9860248229045,50.68442054920458,transformare,5.0,,5.4
14.0,95.68219000363175,49.39643406593743,60.495999504346,transformare,9.0,5.3,5.9
14.0,116.12493604289881,73.37025366447354,84.99943823134305,divergenta,1.0,1.6,5.5
24.0,169.3710593780649,8.874933185052994,78.98451548726175,transformare,2.0,2.4,6.9
3.0,103.61413311497667,72.09673922297742,63.729734991014304,convergenta,8.0,6.1,4.4
4.0,110.58615211829657,3.70618121953095,71.71512357005119,transformare,1.0,3.6,6.2
10.0,12.214047186679585,73.47789280929202,83.05743827907065,transformare,2.0,1.7,7.3
27.0,171.39884665682015,72.68074237438861,56.35430702449485,divergenta,8.0,8.2,4.8
24.0,95.05474702368953,4.590657794588023,71.61397904256083,convergenta,8.0,8.4,3.8
27.0,144.22921557478594,56.44446403156724,70.83121074909897,convergenta,7.0,5.8,4.0
23.0,9.052391366530033,,77.13005100601202,transformare,6.0,5.0,5.9
23.0,75.76382443267639,15.28375528545432,76.09568401092476,convergenta,1.0,2.6,4.8
13.0,46.255582647486285,13.354104390963808,68.38633425339248,divergenta,7.0,8.5,5.0
16.0,48.05566176394619,69.59332134603208,88.13668144062731,divergenta,3.0,6.7,5.4
3.0,142.4616713929673,51.09234739531597,,divergenta,3.0,4.3,4.4
27.0,112.29601054839364,88.46992214248792,51.776923626717306,transformare,3.0,3.4,6.2
20.0,79.15415613171265,88.40229995595097,71.01296697991877,transformare,5.0,4.3,6.1
7.0,1.905433125550815,89.34002941178397,94.83471250854072,transformare,6.0,8.4,6.6
15.0,173.68702973019538,10.67539665291893,63.878467526483455,transformare,7.0,3.1,6.8
17.0,173.16418560403028,84.4430523267566,58.61546623488266,convergenta,6.0,3.2,4.4
29.0,39.159397850406926,22.01126481185065,96.41041971646881,divergenta,3.0,4.6,5.6
16.0,7.442347016980204,41.23910337827508,58.41116272912851,transformare,6.0,4.3,5.9
27.0,,68.16659002395534,68.74202683567628,transformare,6.0,4.8,6.2
9.0,171.25394663095335,18.325883886950876,86.4507755168246,transformare,7.0,6.0,6.6
1.0,163.87125223768828,50.96804449988969,63.04620042388009,convergenta,7.0,8.2,3.4
11.0,105.23931550009138,16.723507340339612,61.492476389684064,transformare,2.0,8.5,4.5
12.0,54.63879311766729,9.426249601316396,69.88336169657771,convergenta,9.0,8.6,
14.0,59.39295907845528,10.490275118663867,89.36824072984126,convergenta,2.0,1.5,4.7
8.0,161.62443926748497,32.18751313633969,95.54916765812533,divergenta,6.0,7.9,5.7
7.0,88.52112641440385,0.4189353153465136,51.56462639548869,divergenta,4.0,5.9,4.3
14.0,23.600921214086206,38.23685290815206,58.25540636859601,convergenta,3.0,4.5,3.9
22.0,44.71658567524932,59.77773945730341,97.93006445734538,transformare,1.0,6.3,6.2
16.0,49.82308226414983,36.151936650358984,79.63956457744843,divergenta,1.0,5.8,4.5
10.0,22.238403287743683,,,convergenta,4.0,,4.3
7.0,83.34798867383245,5.641997582127649,90.67718396419974,transformare,,2.1,7.2
22.0,164.88916348949837,25.030486148837554,51.98916490142224,transformare,2.0,2.9,5.6
12.0,120.38085773860696,15.23814214892407,50.69181255864874,convergenta,6.0,3.2,4.4
19.0,13.045306364794103,,98.37470248507958,divergenta,7.0,5.9,6.0
,0.98906720564929,13.61072024766765,91.42853427863406,divergenta,2.0,3.6,5.4
29.0,49.72458014446578,72.4916193664497,87.36908907791343,transformare,5.0,5.4,6.6
2.0,65.28472826290927,52.74971475670303,57.785038507243335,convergenta,7.0,4.9,3.9
10.0,139.81494042841965,51.23582279858649,73.830196152163,transformare,5.0,5.5,6.0
3.0,174.060994307466,46.08726443314061,96.86467692829237,transformare,2.0,2.9,7.2
19.0,69.76209121623785,87.4586768502556,96.67997978119773,convergenta,1.0,7.9,3.7
29.0,123.60420536703501,32.7460297582474,50.46235534897644,divergenta,2.0,7.0,4.3
15.0,179.0823433235334,70.91241758584886,87.62457045030787,convergenta,1.0,2.1,5.2
6.0,134.2199850975026,49.97646967202637,50.31188832233552,divergenta,3.0,8.2,3.8
28.0,114.51411883545201,35.607030086315355,99.21508638352782,divergenta,8.0,4.1,6.5
23.0,14.05347375209477,85.99193399752028,70.84836009978493,transformare,3.0,8.8,5.7
5.0,58.178736215051444,53.84843724282184,98.67593789900499,transformare,3.0,7.2,6.1
19.0,164.41058852228824,10.70252479314122,68.38734045153188,convergenta,4.0,5.6,3.8
29.0,36.180986702563025,37.578528089717096,64.65936452867106,transformare,2.0,7.7,4.9
15.0,151.84626466917746,70.34235549134469,65.81459819173024,,7.0,8.3,
19.0,125.33826331449099,62.43723209152924,86.5339533319295,transformare,5.0,3.1,6.7
2.0,65.93838674953584,,59.98364169650985,transformare,4.0,5.4,
13.0,95.25136854827818,23.34396457273682,,transformare,4.0,5.2,6.3
1.0,97.70516437550644,68.23743447184414,79.52863468133711,transformare,5.0,7.5,5.8
10.0,128.52968131329953,41.38876866550688,98.49555129746349,transformare,3.0,8.7,6.4
17.0,,51.62487722701339,99.35424517430744,transformare,6.0,5.3,7.2
3.0,23.95367823314993,85.95420129056546,59.25910006510727,transformare,7.0,5.7,6.3
,139.22184087394427,,97.78910267880089,,2.0,4.7,6.7
20.0,73.12904944310138,,52.326924318959186,convergenta,5.0,5.2,3.6
11.0,173.35690023814692,32.31873789572666,51.393186206155285,transformare,1.0,5.5,5.5
17.0,51.032480812746186,79.89307521545878,97.1932288664276,convergenta,7.0,7.2,4.4
27.0,47.354180453385226,57.47482598772717,98.11983687249966,transformare,1.0,8.9,5.9
28.0,,38.699710242364176,57.362383633599485,divergenta,6.0,7.7,4.1
25.0,103.01706287255259,3.216841425043536,72.12079076944991,convergenta,9.0,8.6,4.0
25.0,161.0765532361768,69.3115311772424,74.70462639940912,divergenta,9.0,2.6,6.0
2.0,31.730695225202663,45.18950226517018,93.01406182591522,convergenta,3.0,2.7,4.9
1.0,50.342183567859635,70.75696495185547,81.39586215980844,divergenta,9.0,4.5,5.9
6.0,104.70237176661513,67.32205194089428,88.72832121008076,transformare,5.0,4.7,7.1
25.0,81.78016358907271,71.42106312435168,74.25484227156454,convergenta,3.0,8.7,2.9
3.0,80.51811970603056,27.058604282709016,82.4206851120914,convergenta,6.0,7.2,3.9
16.0,147.73216717735318,72.07187391608679,86.77046800129293,transformare,9.0,,5.9
4.0,,49.39616956195506,86.89406419586507,convergenta,9.0,4.1,5.3
29.0,86.63525389257873,42.599358040422885,50.08689133923362,divergenta,5.0,5.9,4.3
15.0,123.72332318050928,60.761332243868125,54.99540368650303,convergenta,7.0,8.1,3.2
6.0,144.1905679849309,1.9222814644513475,68.1830220552208,divergenta,2.0,4.0,5.0
12.0,93.3059538696895,9.20851342988348,53.05987235517709,convergenta,5.0,2.8,3.9
20.0,52.976953611672364,26.29596286507698,69.14948511838585,convergenta,5.0,3.5,4.9
25.0,114.85522759001108,88.46910989620557,69.4783424236096,convergenta,7.0,3.5,5.1
7.0,105.31963805509066,12.577120097845949,96.01167686388698,convergenta,4.0,8.2,3.6
21.0,162.28130755312986,29.75366706832893,78.35359274473454,divergenta,3.0,,4.7
7.0,9.433266618574086,4.5947758222731245,85.31756402668292,transformare,6.0,5.6,6.2
29.0,163.82364968402402,29.814199226345366,94.35993410431142,convergenta,7.0,5.6,5.3
,,28.829365785974844,72.10646603246587,transformare,3.0,2.7,6.7
7.0,2.8217008889845063,85.212645385007,50.09810722986911,divergenta,4.0,4.0,5.2
3.0,62.046392178201856,76.06386782961484,,transformare,8.0,3.1,
29.0,130.38004149755756,34.448779731849434,90.70793500187435,convergenta,9.0,4.6,5.3
29.0,87.91795582844993,2.22921522353238,95.09205849000374,transformare,2.0,5.8,6.8
7.0,176.42862673937864,74.79280025958404,67.57547905591105,convergenta,7.0,2.8,4.7
6.0,76.06981328958874,59.44825594300861,64.69956264895242,divergenta,9.0,7.6,4.8
28.0,58.7943413326814,13.712803528617876,96.22526055343667,transformare,6.0,5.1,6.5
6.0,147.90094819732226,89.64641439091685,67.553686799139,transformare,5.0,3.1,6.8
14.0,98.62320588444565,9.021009368171075,82.61225940383292,convergenta,3.0,6.2,4.5
10.0,122.8187842312606,78.04030874342966,64.01546175252817,divergenta,2.0,1.7,5.6
5.0,145.02642084696194,26.483954771672007,54.89593993953707,convergenta,5.0,4.9,3.6
23.0,120.85695830261164,39.18181196926413,75.06181558930066,convergenta,9.0,2.0,5.3
14.0,76.03334905835962,71.59108740986832,96.16159185590837,transformare,8.0,6.8,6.6
22.0,22.46336062097412,60.97575203946092,80.93203769636526,transformare,3.0,5.5,5.8
28.0,104.4446699828341,84.40779369996352,60.44133123918672,divergenta,6.0,6.1,4.9
18.0,161.53799881126673,55.90262929143449,84.12147866838066,convergenta,3.0,2.1,5.1
4.0,75.40063677331469,8.802914533114748,88.41805720488162,convergenta,2.0,3.2,4.8
14.0,163.9305422717113,79.59243269177553,66.03802809574793,convergenta,5.0,4.6,3.7
20.0,90.63500756083236,69.22399724897319,77.96047007155192,convergenta,3.0,7.8,4.0
27.0,111.75148123964578,64.06834058039898,84.09765657336612,convergenta,2.0,5.4,4.0
9.0,149.9379256900157,4.836019261836183,58.01765726902441,transformare,4.0,4.7,5.9
26.0,101.62747973532987,35.66004701955696,98.20504698862312,divergenta,8.0,4.0,6.7
22.0,16.37448107320143,15.06922375135853,72.5625980724921,transformare,1.0,3.2,6.2
14.0,176.57629214407112,73.9713517567082,98.98321952360331,transformare,6.0,1.9,8.0
6.0,44.25287434431007,63.04757605360765,59.478693292224754,divergenta,7.0,3.3,5.3
,127.89095915343574,79.47698375872217,74.18867731548222,transformare,4.0,3.6,6.3
17.0,90.92041895119297,86.99175962317476,58.29268268379188,convergenta,2.0,7.4,3.2
26.0,86.17907462718746,,50.50904111919694,convergenta,6.0,7.5,3.1
,43.90934739604046,89.4809774898686,61.89375862876014,convergenta,5.0,4.3,3.8
24.0,129.98713782601874,55.329289752986895,70.15936685340417,divergenta,6.0,1.7,5.7
6.0,20.301887669577706,3.341664350230303,71.55653688621179,convergenta,9.0,5.0,4.4
2.0,178.28159568506734,1.2826363635266291,94.32525775521023,divergenta,2.0,8.2,4.7
6.0,152.1672366792967,30.789348768340982,81.7838631940421,convergenta,1.0,7.0,3.5
7.0,96.21160920104258,74.11245471607835,71.72208276092651,transformare,8.0,2.1,6.8
13.0,76.4195320904417,77.95212356922579,99.39988498049064,convergenta,5.0,6.6,4.7
27.0,51.56363384277618,86.473127594041,80.71121658133428,transformare,4.0,5.9,6.2
11.0,90.28646476933815,5.860932169393656,66.13314824924858,convergenta,3.0,7.9,3.0
28.0,158.29514316435024,4.011399988889767,84.56554406053974,transformare,1.0,5.0,6.0
23.0,49.501152126123046,82.19552367303304,74.78499613415025,divergenta,4.0,3.3,5.7
15.0,90.09674258456447,27.45420285265754,94.0583847034086,convergenta,3.0,7.9,4.3
9.0,42.218982372065554,50.21886605486694,94.82556310316606,divergenta,4.0,7.2,5.1
8.0,60.68684045969127,88.42003947006388,68.36752000605848,convergenta,2.0,6.4,3.5
14.0,34.246891606199846,36.0403681262331,78.1169525430072,transformare,3.0,1.7,6.7
6.0,178.2970549058138,59.92842584788559,63.28867220231527,transformare,7.0,4.6,6.7
16.0,102.86954036324201,36.079160726878676,81.3318375871275,convergenta,7.0,2.5,5.5
28.0,131.90672232660518,69.13751980165017,99.61734811598373,divergenta,6.0,5.0,6.5
11.0,17.684984421366607,47.49432530155792,91.6294258911092,transformare,2.0,8.3,5.5
4.0,65.90115901337684,21.377082418771476,68.32049501514126,divergenta,8.0,2.8,5.6
11.0,160.67516454851787,24.41754911326196,54.769017599674626,transformare,6.0,4.6,6.4
19.0,15.19889875631062,23.225329128456654,98.33409936867571,convergenta,3.0,4.0,5.0
26.0,29.78698110113037,47.90882954327047,69.47923893388601,transformare,7.0,1.7,6.8
28.0,112.57516986321035,63.28701144140979,64.66904466334076,divergenta,8.0,2.7,5.3
26.0,112.10201893876054,85.43519100388279,65.81676964527838,transformare,5.0,4.8,6.0
4.0,150.8808680017073,62.467863757468194,74.49616833194233,,2.0,7.5,4.9
,168.38869749685585,70.30735595661515,97.83756993745003,transformare,4.0,3.4,6.8
19.0,,15.203350427810907,99.33111606667457,transformare,5.0,6.1,6.6
6.0,46.6872873348599,33.66563625065931,64.80633636761978,transformare,3.0,4.5,5.8
27.0,76.94305302478605,37.240219787243944,67.57343538737425,divergenta,7.0,5.8,5.2
5.0,0.16259139382493348,61.77422070004257,75.59032800330185,convergenta,1.0,4.8,4.0
18.0,12.566574532745086,26.630277873918622,50.4093644314868,convergenta,3.0,7.1,3.3
6.0,40.76843002938389,27.296272927769948,58.74182816220546,divergenta,6.0,4.2,5.5
25.0,86.59835352284611,32.03002391767813,96.80295102524032,divergenta,6.0,8.7,5.1
4.0,45.27409287035031,72.9271873388909,51.47176185306806,transformare,6.0,5.3,6.2
6.0,157.80274060014864,51.98310810390139,55.04881398602719,convergenta,6.0,2.8,4.4
9.0,58.369117597562,6.774955184946102,,transformare,5.0,6.5,5.4
5.0,166.43210618567315,7.042148972142193,86.57251245795061,,1.0,4.4,4.4
27.0,175.4617069322478,33.41582498542494,63.44391151951743,transformare,8.0,1.9,6.7
18.0,80.97507610336417,68.99319455455425,65.29827952769455,transformare,5.0,3.9,6.4
24.0,40.88318704187825,61.98150838308125,65.27364900621933,divergenta,4.0,7.9,4.3
25.0,52.49990401614059,,93.63009633768033,convergenta,3.0,5.1,4.9
,139.7400626987003,,61.304880311370894,convergenta,8.0,4.6,4.2
19.0,49.20294740266639,25.843744159769642,78.12009130065951,divergenta,3.0,,4.3
2.0,68.50491622565123,49.34306537478792,99.9965573509408,divergenta,2.0,6.2,4.9
15.0,86.14365452673296,48.90173762850926,86.42327474465091,transformare,1.0,4.1,5.9
18.0,103.52000096459714,,66.8175327648463,transformare,7.0,5.7,6.5
8.0,179.29807925422287,86.11835121950817,88.27294851662047,convergenta,5.0,4.7,4.7
22.0,,25.01909503159193,97.69578536928044,transformare,1.0,3.9,6.6
12.0,63.61626658467039,71.39535054813433,68.67689035762922,divergenta,9.0,6.0,5.6
15.0,47.320411861891984,59.39734936709362,85.40056200346653,convergenta,2.0,8.9,3.7
17.0,65.00041859586786,52.22140837771141,53.790213155969454,transformare,3.0,4.4,6.0
21.0,18.1448130410317,69.73918014126617,94.76484183770708,convergenta,2.0,1.9,5.5
,64.76575810338849,84.96292197852894,54.8128362312156,convergenta,8.0,4.2,4.1
18.0,159.8157056635899,3.3022276082471693,68.64625481307974,divergenta,1.0,3.2,5.2
13.0,53.74617261236083,13.26600922618986,,convergenta,2.0,4.1,4.6
23.0,66.9482603728324,68.06585083510042,63.17888212251094,transformare,9.0,5.3,5.9
15.0,170.00534959882825,7.541221761907609,82.46346629935888,divergenta,5.0,2.0,5.6
23.0,131.10821933883628,,77.72143636962058,divergenta,2.0,2.2,5.8
1.0,93.0129686672487,19.78746989774463,85.85926201490531,,6.0,5.7,6.7
3.0,139.8946911126193,24.686613345847633,67.70696825610804,transformare,,8.0,5.3
20.0,22.17233679381071,63.165643464997466,77.30069448263367,transformare,9.0,5.0,6.8
24.0,83.60826357975162,2.7173495941840455,90.60927000906145,divergenta,9.0,2.9,6.0
29.0,21.282503172455936,78.59874851117132,90.53481730007277,convergenta,3.0,8.5,3.6
26.0,42.0512661035244,40.0031059817043,85.71199874259408,convergenta,4.0,6.3,4.3
15.0,25.53610675324655,,77.09679448074897,convergenta,3.0,6.2,3.8
19.0,65.12422305044508,48.604316732432274,83.66305503872476,convergenta,2.0,7.5,3.7
12.0,68.69507767126666,58.098986512154454,54.34401450560254,convergenta,7.0,5.4,4.3
21.0,,31.03709279604733,73.56586003553663,divergenta,9.0,8.2,4.5
10.0,47.54263161375526,9.09967415071422,,divergenta,9.0,3.8,6.4
15.0,85.03719215697303,28.65410429995589,80.36824108633212,convergenta,6.0,8.5,3.9
1.0,,15.132790622053827,97.08415529125449,transformare,9.0,3.1,7.8
13.0,146.8111655585991,50.05198615054265,63.10892606470405,transformare,2.0,2.7,6.4
,135.06177366630365,,54.81509010553877,transformare,8.0,3.6,6.0
10.0,51.81007718521313,86.22604601940914,81.33067178019434,divergenta,,3.7,6.1
19.0,89.09489149404426,86.91608501822526,54.54629649101902,convergenta,7.0,5.0,3.9
5.0,33.51808713361019,55.811329251141736,89.10676817122079,divergenta,5.0,2.3,6.2
8.0,33.91191410090477,55.574754090055734,62.83712040745286,divergenta,,8.2,4.3
4.0,78.45141836489597,88.68407081103953,76.93759292218283,divergenta,1.0,8.7,4.2
17.0,132.9465998237294,79.85548361116673,90.56885201508062,convergenta,8.0,,5.4
13.0,94.78516679961082,68.8562954242326,89.401768435015,transformare,2.0,6.3,6.3
6.0,159.60297975254142,,74.79875135396043,convergenta,1.0,6.3,3.8
21.0,149.56358359996366,32.898512530626874,98.79232066577364,convergenta,2.0,3.7,
14.0,5.688979707673001,18.11400891847789,74.88165785454203,divergenta,2.0,8.2,4.2
17.0,,43.843331422563715,63.93957083455277,transformare,3.0,6.4,5.0
14.0,109.64902758401576,89.13316699256217,65.12156222758433,convergenta,2.0,3.4,4.0
19.0,173.08352597401466,,87.1821361938635,convergenta,2.0,5.9,4.5
20.0,4.182592807595111,10.651449061752217,71.85535194452969,divergenta,6.0,3.7,5.7
18.0,95.5986787743532,2.2671260361455534,70.93942423927452,divergenta,6.0,2.7,6.1
8.0,36.86064514845343,80.87739015674396,,convergenta,6.0,4.1,3.5
27.0,9.659323132486037,48.34531151538367,65.26390802105246,convergenta,8.0,5.5,4.5
18.0,105.7479344517102,18.017089938761057,93.01915399208033,transformare,9.0,6.4,7.1
15.0,139.06874585390446,60.62879426261718,90.17522491135735,divergenta,7.0,7.8,5.2
4.0,139.4757808605338,57.980086013683795,,convergenta,8.0,6.5,4.4
,5.451913828063219,10.987704615282047,51.156419333786,convergenta,9.0,3.7,4.7
21.0,73.25035204888609,23.364021014785756,51.349514571584656,transformare,8.0,4.0,6.2
11.0,8.011732886751691,5.407016788193216,65.57324796954413,convergenta,6.0,5.7,4.0
2.0,44.610956458338556,18.887442648312774,73.72266361090666,convergenta,7.0,7.8,3.7
24.0,34.7185264964307,11.90751073677566,95.48706339931348,transformare,9.0,5.4,7.2
21.0,38.7328642635883,17.39126632271005,69.23149080027697,,1.0,7.2,3.6
17.0,61.041314526215146,61.69204313218053,64.42625014314464,convergenta,9.0,5.8,4.7
11.0,49.93524753047969,4.454976983496096,78.55764841523563,convergenta,6.0,6.3,3.8
19.0,173.21038403896767,9.166915372339483,95.73471497748473,convergenta,4.0,7.9,4.4
29.0,63.43328160168878,12.075627427045887,86.9319355731125,transformare,9.0,4.8,7.3
27.0,160.95105275273494,28.488700886232063,92.83331409896553,convergenta,2.0,6.7,4.2
24.0,32.587500873766515,26.887527976674683,59.10988224615164,convergenta,3.0,7.8,2.9
21.0,137.47443609387858,22.95574067849755,56.283222265689616,divergenta,5.0,6.4,4.7
17.0,11.042196484435697,67.54829880891747,77.20355668444465,convergenta,4.0,2.0,4.7
3.0,83.29702130448143,89.82205089822905,84.8685412858625,transformare,5.0,5.1,6.3
7.0,0.9918792423946687,48.058013126591625,97.7494024081266,divergenta,7.0,6.0,5.7
10.0,,84.97824461225478,68.57672042282394,transformare,6.0,3.7,6.4
3.0,171.0874864868011,35.69491009134582,67.32784261018483,convergenta,5.0,6.1,4.1
21.0,,9.601420212244209,75.79271489507923,transformare,6.0,8.3,6.1
13.0,168.0923450651966,36.78964465228536,84.24689683533543,convergenta,1.0,6.0,3.7
10.0,139.29370046844355,26.6514996073224,78.30118885576516,transformare,6.0,1.6,6.8
26.0,,44.40662660602603,86.1515346666298,convergenta,3.0,5.4,4.4
29.0,163.59777922010494,59.133930922478086,69.01574685562451,divergenta,2.0,3.6,5.1
22.0,53.32630882516217,41.494519723716735,93.10988150926208,convergenta,2.0,5.5,4.4
5.0,73.67315620225716,84.16444608700431,59.148779679197986,transformare,2.0,7.0,4.9
27.0,17.408027194563896,79.62883400694419,65.79523214141639,convergenta,8.0,2.4,4.8
5.0,118.24901314202592,,88.68388318851586,transformare,3.0,1.8,7.4
10.0,5.328149173608939,,66.78361269896979,transformare,1.0,9.0,4.7
11.0,87.2829495358267,11.85185536330112,83.40773011850075,convergenta,6.0,2.8,5.0
13.0,122.97453304545608,35.731230009987,64.38988046364804,convergenta,6.0,8.0,3.2
9.0,147.82276817083996,63.39613854610563,59.35521712166464,convergenta,3.0,3.5,4.3
2.0,26.989450131899186,25.639696849835804,65.03662819765769,transformare,5.0,5.8,5.9
6.0,135.73626592476913,9.358926978907839,94.349664851894,divergenta,7.0,4.0,6.0
8.0,129.43386423990532,81.71086117595654,73.0441564345856,convergenta,7.0,2.9,4.5
1.0,100.72269614156116,63.81457288339901,61.27075768691142,transformare,4.0,5.0,5.8
27.0,105.23602760181552,55.374878397158746,66.0719294582522,transformare,6.0,7.4,5.2
2.0,16.42872975422006,71.3249015048025,50.1385478312841,divergenta,9.0,7.3,4.6
27.0,108.08478778326844,75.20814338251282,87.79041438785143,transformare,3.0,6.9,6.2
4.0,68.67399727274982,43.5113098353921,61.28387262164009,convergenta,4.0,8.2,2.8
26.0,156.16455324149646,79.3069426268496,79.89605201352512,transformare,4.0,3.3,6.4
19.0,56.357798712478235,82.47771096309948,51.255476908857155,convergenta,3.0,4.4,3.9
,103.78711392543444,24.439598588230325,91.72492159867588,transformare,1.0,3.0,6.6
19.0,76.78285194621499,54.67908238117148,59.37223768181776,transformare,4.0,3.9,6.1
,157.72714888505635,47.39256259384223,50.2384188882135,transformare,4.0,3.2,6.3
29.0,45.705000058054026,48.41512012367122,65.05939041827128,divergenta,5.0,1.8,5.4
9.0,14.184424855702876,84.38967845681059,96.02435594186359,transformare,6.0,8.5,6.2
19.0,134.75802977696512,27.46698324237261,,divergenta,1.0,7.3,3.9
26.0,74.32139104349787,88.50905804111186,75.17394190589556,convergenta,1.0,3.8,3.7
25.0,106.03770464273246,81.19180933238088,70.36149221788521,convergenta,5.0,6.3,4.4
8.0,4.7500797084032005,,64.71246291660434,transformare,6.0,1.5,6.8
,171.37976245153237,73.57079372563496,96.36767893007854,convergenta,5.0,7.2,4.8
28.0,157.97130792929576,69.21422948881265,89.44974540268633,divergenta,3.0,5.5,5.4
29.0,112.29622210390994,61.010547265666915,88.09566576869287,transformare,8.0,2.5,7.7
,3.065371580271248,28.785050044483885,76.305356224062,transformare,8.0,4.4,
19.0,68.03576531691779,17.680589263885853,91.24308368649186,transformare,6.0,2.3,7.3
4.0,176.1833767935868,60.437492708918235,72.92143291056269,convergenta,1.0,5.6,3.6
13.0,122.63946457324224,75.86759667609758,73.25947752357779,divergenta,4.0,3.6,
20.0,28.977815036415443,1.462750980963271,74.6887031706732,transformare,2.0,6.6,6.0
14.0,82.90741475781012,57.85230377776608,61.84551126122855,convergenta,1.0,8.5,2.4
,174.01279389182747,39.85857221599912,96.18259296934949,transformare,6.0,1.8,7.3
1.0,96.2474713949868,80.82789796142852,62.93753374392746,transformare,3.0,4.0,6.1
,4.43061504536842,28.932563776878474,59.90797499697325,divergenta,,5.0,4.5
4.0,111.55897516967599,42.676633103725955,62.187589666579264,transformare,1.0,6.9,5.1
7.0,48.81897556760877,46.32903936316677,90.86760582829694,convergenta,4.0,2.9,5.4
28.0,,12.639556923394768,88.42728188381808,divergenta,1.0,3.1,5.7
4.0,72.52352005174075,64.16030724290157,71.35534042280341,transformare,6.0,2.6,6.8
26.0,100.53415753780406,74.74287106088636,50.689095231229125,transformare,9.0,2.9,6.1
7.0,,5.211834920663422,98.78675166254428,transformare,2.0,3.6,6.7
20.0,100.62842555447054,26.224993848321247,,convergenta,7.0,8.9,3.4
3.0,,3.424021338155212,92.57113382961197,divergenta,8.0,1.8,6.3
,,86.08896942194181,89.08615433153761,convergenta,5.0,3.5,
19.0,76.23896702677149,60.04519386334412,96.90378908556825,transformare,4.0,4.7,6.8
7.0,99.62107734057952,86.77803775093034,88.66992695426444,divergenta,8.0,8.5,4.9
21.0,133.56167473028273,47.8344850498177,66.56857954135143,transformare,4.0,3.5,6.2
12.0,161.48625692075018,,61.59570217070847,transformare,6.0,4.1,5.7
23.0,68.40622368426375,,68.88454102032074,transformare,5.0,5.3,5.6
1.0,108.29402924096637,31.84371293153768,60.15435852583373,transformare,1.0,2.0,6.1
5.0,125.02996261494872,34.04410353946194,85.97873738724755,convergenta,1.0,2.2,5.1
14.0,7.788721759595312,59.20759203537854,91.32593162470553,transformare,7.0,2.9,6.8
10.0,144.13689152750425,32.3507835919487,82.32194461986239,divergenta,2.0,3.5,5.8
3.0,67.93743333877089,81.0330706443803,59.304636565455105,convergenta,8.0,5.4,3.9
2.0,120.64300945984978,88.49473785451397,51.86923555143228,transformare,2.0,5.5,5.7
13.0,84.89953191689082,2.7383863803305317,79.02006334284823,transformare,6.0,7.2,6.5
16.0,126.4210456845073,17.426096136224682,73.13365525398068,divergenta,7.0,4.9,5.2
23.0,130.3795762624402,10.10249933286474,59.98519640995162,divergenta,4.0,6.8,4.0
2.0,34.48278242756412,,68.40419511101456,convergenta,2.0,6.8,3.4
24.0,119.1913621715611,20.496689401255782,77.07331278044767,divergenta,2.0,8.7,4.0
13.0,153.2382188187757,40.2113988332173,81.64585561382899,divergenta,7.0,4.0,5.4
6.0,42.40209609089547,75.32913287598154,73.83218887714091,transformare,,4.2,6.9
7.0,136.47302458089803,19.96416274589965,98.56964108677039,divergenta,5.0,,5.4
2.0,114.08852036794025,44.45507300959812,52.3113200235428,transformare,5.0,4.3,5.9
11.0,171.9226862050615,83.6656865502079,82.91039565134491,transformare,4.0,7.7,5.7
7.0,46.844383912516946,60.04932361080074,95.47789508939128,convergenta,3.0,2.2,5.5
7.0,27.769999978440637,71.82711177803978,61.82821055566125,divergenta,9.0,6.7,5.3
7.0,56.18178275070598,49.58945731669376,60.685359403456886,divergenta,2.0,2.7,5.3
7.0,46.43258007562536,88.2419812956567,88.11164037412911,convergenta,7.0,5.6,4.4
12.0,136.2298968852323,52.97959392133268,74.31868970526179,convergenta,4.0,5.3,3.7
